ID,Departure City,Arrival City,Departure Coordinates,Arrival Coordinates,Train CO2,Train Energy Resource Consumption,Train Products,Train Duration,Car CO2,Car Energy Resource Consumption,Car Products,Car Duration,Flight CO2,Flight Energy Resource Consumption,Flight Products,Flight Duration,Departure Country,Arrival Country,Departure Region,Arrival Region,train_flight_duration_delta,train_market_share,flight_market_share,avg_co2,avg_erc,avg_co2_w,avg_erc_w,distance
Geneva to Verona,Geneva,Verona,"{46.210281, 6.1425}","{10.98222, 45.428336}",14.3,11.7,EC    35,5.816666666666666,54.2,24.1,Car,5.35,134.1,56.9,"Car, Aircraft, Car",4.516666666666667,Switzerland,Italy,Western Europe,Southern Europe,1.2999999999999998,0.0,1.0,67.53333333333333,30.899999999999995,134.1,56.9,5386.917561351595
Geneva to Vilnius,Geneva,Vilnius,"{46.210281, 6.1425}","{25.284723, 54.669723}",128.5,63.0,"IC   709, EC    99, Walk, RJX   67, EC   100, TLK61190, IC   144",33.86666666666667,205.3,91.2,Car,16.183333333333334,285.0,119.7,"Car, Aircraft, Car",6.8,Switzerland,Lithuania,Western Europe,Eastern Europe,27.066666666666666,0.0,1.0,206.26666666666665,91.3,285.0,119.7,4861.511618127373
Geneva to Wrocław,Geneva,Wrocław,"{46.210281, 6.1425}","{17.036392, 51.098057}",46.5,23.1,"IC   513, IC  1613, ICE  370, ICE 1651, RE  5689, Os 69166",14.516666666666667,126.3,56.1,Car,11.016666666666667,231.4,97.2,"Car, Aircraft, Car",6.416666666666667,Switzerland,Poland,Western Europe,Eastern Europe,8.100000000000001,0.0,1.0,134.73333333333335,58.800000000000004,231.4,97.2,5246.0230061290495
Geneva to Zaragoza,Geneva,Zaragoza,"{46.210281, 6.1425}","{-0.89111, 41.643886}",17.2,28.8,"TGV 9784, TER87411, TGV 6821, AVI 9730",17.883333333333333,99.1,44.0,Car,8.65,122.4,60.1,"Train, Aircraft, Train",5.95,Switzerland,Spain,Western Europe,Southern Europe,11.933333333333334,0.0,1.0,79.56666666666666,44.300000000000004,122.4,60.1,6281.4640208816145
Geneva to Gothenburg,Geneva,Gothenburg,"{46.210281, 6.1425}","{57.708886, 11.973335}",49.8,35.1,"IC   521, IC  1621, ICE  276, ICE  584, EN   346, RE  1010",22.083333333333332,167.4,74.3,Car,13.2,267.6,113.1,"Car, Aircraft, Car",9.066666666666666,Switzerland,Sweden,Western Europe,Northern Europe,13.016666666666666,0.0,1.0,161.6,74.16666666666667,267.6,113.1,1338.3395727050092
Geneva to Antwerp,Geneva,Antwerp,"{46.210281, 6.1425}","{51.21694, 4.420832}",8.4,26.3,"TGV 9760, Transfer, EUR 9329, IC  3312",6.9,74.6,33.1,Car,6.516666666666667,118.7,50.0,"Car, Aircraft, Car",3.433333333333333,Switzerland,Belgium,Western Europe,Western Europe,3.4666666666666672,0.0,1.0,67.23333333333333,36.46666666666667,118.7,50.0,570.82161569826
Geneva to Bologna,Geneva,Bologna,"{46.210281, 6.1425}","{11.341942, 44.506393}",16.8,13.2,"EC    35, FR  9619",5.416666666666667,63.0,28.0,Car,6.233333333333333,222.6,93.5,"Car, Aircraft, Car",5.683333333333334,Switzerland,Italy,Western Europe,Southern Europe,-0.2666666666666666,0.13016628148148146,0.8698337185185185,100.8,44.9,195.8117792711111,83.04764759703704,5295.749360462392
Geneva to Bordeaux,Geneva,Bordeaux,"{46.210281, 6.1425}","{-0.556387, 44.825834}",7.6,33.6,"IC   709, TGV 9264, Transfer, TGV12259",7.533333333333333,71.1,31.6,Car,6.216666666666667,119.4,50.2,"Car, Aircraft, Car",2.8333333333333335,Switzerland,France,Western Europe,Western Europe,4.699999999999999,0.0,1.0,66.03333333333333,38.46666666666667,119.4,50.2,6424.938619544116
Geneva to Bristol,Geneva,Bristol,"{46.210281, 6.1425}","{51.446668, -2.580003}",27.5,35.4,"TGV 9760, Transfer, ES  9031, Transfer, ---",12.466666666666667,112.9,50.1,Car,9.85,145.5,61.1,"Car, Aircraft, Car",3.283333333333333,Switzerland,United Kingdom,Western Europe,British Isles,9.183333333333334,0.0,1.0,95.3,48.86666666666667,145.5,61.1,863.0548766193654
Geneva to Cardiff,Geneva,Cardiff,"{46.210281, 6.1425}","{51.472782, -3.176392}",30.3,36.9,"TGV 9760, Transfer, ES  9031, Transfer, ---",12.733333333333333,117.3,52.1,Car,10.25,151.7,63.8,"Car, Aircraft, Car",3.5833333333333335,Switzerland,United Kingdom,Western Europe,British Isles,9.149999999999999,0.0,1.0,99.76666666666665,50.93333333333334,151.7,63.8,897.3947207299669
Geneva to Cologne,Geneva,Cologne,"{46.210281, 6.1425}","{50.941393, 6.967224}",16.1,11.2,"IC   511, IC  1611, ICE   76, ICE 1010",6.6,69.2,30.7,Car,6.05,186.0,78.2,"Car, Aircraft, Car",5.316666666666666,Switzerland,Germany,Western Europe,Western Europe,1.2833333333333332,0.0,1.0,90.43333333333334,40.03333333333333,186.0,78.2,529.553413059523
Geneva to Dortmund,Geneva,Dortmund,"{46.210281, 6.1425}","{51.517782, 7.459168}",19.3,12.7,"IC   511, IC  1611, ICE   76, ICE 1010",7.85,78.1,34.7,Car,6.816666666666666,127.6,53.8,"Car, Aircraft, Car",3.9166666666666665,Switzerland,Germany,Western Europe,Western Europe,3.933333333333333,0.0,1.0,75.0,33.733333333333334,127.6,53.8,597.9470030026636
Geneva to Duesseldorf,Geneva,Duesseldorf,"{46.210281, 6.1425}","{51.219996, 6.794443}",17.1,11.7,"IC   511, IC  1611, ICE   76, ICE 1010",6.966666666666667,73.1,32.5,Car,6.383333333333334,120.3,50.6,"Car, Aircraft, Car",2.85,Switzerland,Germany,Western Europe,Western Europe,4.116666666666667,0.0,1.0,70.16666666666667,31.600000000000005,120.3,50.6,559.0982073078636
Geneva to Basel,Geneva,Basel,"{46.210281, 6.1425}","{47.547498, 7.58944}",0.21,3.5,"IC   511, IC  1611",2.716666666666667,26.0,11.5,Car,2.566666666666667,196.6,82.6,"Car, Aircraft, Car",4.933333333333334,Switzerland,Switzerland,Western Europe,Western Europe,-2.216666666666667,1.0,0.0,74.27,32.53333333333333,0.21,3.5,184.93611846518712
Geneva to Lausanne,Geneva,Lausanne,"{46.210281, 6.1425}","{46.516669, 6.629167}",0.06,0.96,2509,0.7,7.7,3.4,Car,1.1166666666666667,,,,,Switzerland,Switzerland,Western Europe,Western Europe,,,,3.88,2.1799999999999997,,,50.54911856601065
Geneva to Maribor,Geneva,Maribor,"{46.210281, 6.1425}","{46.561948, 15.657501}",11.7,16.7,"IC   707, EC   163, 159",13.966666666666667,95.5,42.4,Car,8.333333333333334,232.0,97.6,"Car, Aircraft, Car",6.616666666666666,Switzerland,Slovenia,Western Europe,Eastern Europe,7.3500000000000005,0.0,1.0,113.06666666666666,52.23333333333333,232.0,97.6,730.4192619134174
Geneva to Pisa,Geneva,Pisa,"{46.210281, 6.1425}","{10.398056, 43.708052}",24.6,17.8,"EC    35, FR  9527, RV  4029",7.816666666666666,61.2,27.2,Car,6.05,229.6,96.4,"Car, Aircraft, Car",5.75,Switzerland,Italy,Western Europe,Southern Europe,2.0666666666666664,0.0,1.0,105.13333333333333,47.13333333333333,229.6,96.4,5331.523540048342
Geneva to Edinburgh,Geneva,Edinburgh,"{46.210281, 6.1425}","{-3.186667, 55.949724}",50.6,48.0,"TGV 9760, Transfer, ES  9031, Transfer, ---",14.683333333333334,157.8,70.1,Car,12.433333333333334,120.1,50.5,"Car, Aircraft, Car",3.8,Switzerland,United Kingdom,Western Europe,British Isles,10.883333333333333,0.0,1.0,109.5,56.199999999999996,120.1,50.5,7345.53953369531
Geneva to Cluj-Napoca,Geneva,Cluj-Napoca,"{46.210281, 6.1425}","{46.784997, 23.587218}",52.0,46.0,"IC   711, RJX  165, NT   347",26.033333333333335,166.9,74.1,Car,13.15,293.7,123.4,"Car, Aircraft, Car",6.233333333333333,Switzerland,Romania,Western Europe,Eastern Europe,19.8,0.0,1.0,170.86666666666667,81.16666666666667,293.7,123.4,1334.0868585375829
Geneva to Split,Geneva,Split,"{46.210281, 6.1425}","{16.443059, 43.504725}",27.3,26.6,"IC   729, EN 40465, IC   523",29.183333333333334,113.1,50.2,Car,9.866666666666667,250.6,105.3,"Car, Aircraft, Car",5.816666666666666,Switzerland,Croatia,Western Europe,Eastern Europe,23.366666666666667,0.0,1.0,130.33333333333334,60.70000000000001,250.6,105.3,4776.594787420144
Geneva to Eindhoven,Geneva,Eindhoven,"{46.210281, 6.1425}","{51.442218, 5.480004}",21.2,14.6,"RE 18491, IC  1547, IC  1607, ICE  202, RE 20074, IC  3748",14.333333333333334,76.3,33.9,Car,6.666666666666667,127.2,53.8,"Car, Aircraft, Car",4.666666666666667,Switzerland,Netherlands,Western Europe,Western Europe,9.666666666666668,0.0,1.0,74.89999999999999,34.1,127.2,53.8,583.7759073077193
Krakow to Vienna,Krakow,Vienna,"{50.068334, 19.947504}","{16.34167, 48.206947}",27.0,12.4,IC   103,5.2,47.1,20.9,Car,4.65,123.4,51.9,"Car, Aircraft, Car",3.05,Poland,Austria,Eastern Europe,Western Europe,2.1500000000000004,0.0,1.0,65.83333333333333,28.399999999999995,123.4,51.9,4524.1777694095545
Krakow to Torino,Krakow,Torino,"{50.068334, 19.947504}","{45.060282, 7.677498}",62.1,35.5,"IC   103, RJ   133, RV  3512, RE  2648, Transfer, FR  9782",25.1,134.3,59.7,Car,10.583333333333334,242.0,101.6,"Train, Aircraft, Train",6.616666666666666,Poland,Italy,Eastern Europe,Southern Europe,18.483333333333334,0.0,1.0,146.13333333333333,65.60000000000001,242.0,101.6,1073.9662150202435
Krakow to Minsk,Krakow,Minsk,"{50.068334, 19.947504}","{52.175837, 21.551665}",31.6,10.4,"EIP 3112, RE 93804",3.533333333333333,36.5,16.2,Car,3.6166666666666667,127.6,53.7,"Car, Aircraft, Car",3.2333333333333334,Poland,Belarus,Eastern Europe,Eastern Europe,0.2999999999999998,0.0,1.0,65.23333333333333,26.76666666666667,127.6,53.7,259.6985834144429
Krakow to Brussels,Krakow,Brussels,"{50.068334, 19.947504}","{50.896393, 4.481941}",80.7,33.1,"IC    54, ICE  950, EUR 9474, IC  9263",14.933333333333334,137.1,60.9,Car,10.816666666666666,103.6,43.6,"Car, Aircraft",3.466666666666667,Poland,Belgium,Eastern Europe,Western Europe,11.466666666666667,0.0,1.0,107.13333333333333,45.86666666666667,103.6,43.6,1096.1080648707295
Krakow to Sofia,Krakow,Sofia,"{50.068334, 19.947504}","{42.71194, 23.320832}",93.8,57.8,"IC   103, EC   275, Transfer, 79, 1091, RE  7623",33.7,112.2,49.8,Car,9.783333333333333,265.5,111.4,"Train, Aircraft, Train",6.266666666666667,Poland,Bulgaria,Eastern Europe,Eastern Europe,27.433333333333337,0.0,1.0,157.16666666666666,73.0,265.5,111.4,857.6967441183847
Krakow to Brno,Krakow,Brno,"{50.068334, 19.947504}","{16.609719, 49.189171}",26.3,11.3,"IC  1022, 916",6.75,36.5,16.2,Car,3.6,137.4,58.1,"Car, Aircraft, Car",4.3,Poland,Czech Republic,Eastern Europe,Eastern Europe,2.45,0.0,1.0,66.73333333333333,28.53333333333333,137.4,58.1,4547.4056349386765
Krakow to Zagreb,Krakow,Zagreb,"{50.068334, 19.947504}","{45.804445, 15.978892}",38.3,21.2,"IC 60407, EC   151, EC   211",18.4,73.0,32.5,Car,6.383333333333334,221.3,92.9,"Train, Aircraft, Train",5.633333333333334,Poland,Croatia,Eastern Europe,Eastern Europe,12.766666666666666,0.0,1.0,110.86666666666667,48.866666666666674,221.3,92.9,558.5603791647192
Krakow to Praha,Krakow,Praha,"{50.068334, 19.947504}","{50.084712, 14.434923}",34.3,15.5,"IC   103, IC   510",5.7,55.3,24.6,Car,5.466666666666667,99.0,41.6,"Car, Aircraft, Car",3.0166666666666666,Poland,Czech Republic,Eastern Europe,Eastern Europe,2.6833333333333336,0.0,1.0,62.86666666666667,27.233333333333334,99.0,41.6,393.29764369983235
Krakow to Copenhagen,Krakow,Copenhagen,"{50.068334, 19.947504}","{12.565553, 55.673054}",90.7,36.0,"IC    54, Walk, ICE 1006, EC   392",15.383333333333333,104.0,46.2,Car,9.083333333333334,144.2,60.6,"Car, Aircraft, Car",3.1,Poland,Denmark,Eastern Europe,Northern Europe,12.283333333333333,0.0,1.0,112.96666666666665,47.6,144.2,60.6,5283.132965655079
Krakow to Toulouse,Krakow,Toulouse,"{50.068334, 19.947504}","{1.45361, 43.611113}",47.7,50.4,"R  34306, IC   105, RJX  168, IC   844, 2504, TER96554, TGV 6823",30.916666666666668,196.8,87.5,Car,15.516666666666667,287.7,120.9,"Train, Aircraft, Train",6.766666666666667,Poland,France,Eastern Europe,Western Europe,24.150000000000002,0.0,1.0,177.4,86.26666666666667,287.7,120.9,5850.533862407001
Krakow to Munich,Krakow,Munich,"{50.068334, 19.947504}","{48.136948, 11.575275}",37.8,20.1,"IC   103, RJ   642, 966",9.383333333333333,84.5,37.6,Car,7.383333333333334,134.3,56.6,"Car, Aircraft, Car",3.55,Poland,Germany,Eastern Europe,Western Europe,5.833333333333333,0.0,1.0,85.53333333333335,38.1,134.3,56.6,645.7989699734227
Krakow to Osijek,Krakow,Osijek,"{50.068334, 19.947504}","{18.683333, 45.552774}",47.0,32.4,"IC   103, EC   275, Transfer, IC   806, RE  8118, RE  6217",14.05,66.8,29.7,Car,5.833333333333333,235.7,103.6,"Train, Aircraft, Train",7.966666666666667,Poland,Croatia,Eastern Europe,Eastern Europe,6.083333333333334,0.0,1.0,116.5,55.23333333333333,235.7,103.6,4163.327165407552
Krakow to Paris,Krakow,Paris,"{50.068334, 19.947504}","{48.858395, 2.294254}",83.7,40.4,"IC    54, ICE  950, EUR 9474",16.083333333333332,159.4,70.9,Car,12.566666666666666,121.3,51.1,"Car, Aircraft, Car",4.25,Poland,France,Eastern Europe,Western Europe,11.833333333333332,0.0,1.0,121.46666666666668,54.13333333333333,121.3,51.1,1279.8351791897308
Krakow to Nantes,Krakow,Nantes,"{50.068334, 19.947504}","{47.217504, -1.541947}",86.3,51.7,"IC    54, ICE  950, EUR 9474, Transfer, TGV 8827",19.716666666666665,200.7,89.2,Car,15.816666666666666,252.4,106.1,"Train, Aircraft, Train",6.916666666666667,Poland,France,Eastern Europe,Western Europe,12.799999999999997,0.0,1.0,179.79999999999998,82.33333333333333,252.4,106.1,1604.4648647889326
Krakow to Lyon,Krakow,Lyon,"{50.068334, 19.947504}","{4.863775, 45.702291}",39.0,34.3,"IC   103, RJX  166, IC  1538, RE 18488, TER96550",24.75,152.8,67.9,Car,12.05,252.4,106.4,"Train, Aircraft, Train",6.433333333333334,Poland,France,Eastern Europe,Western Europe,18.316666666666666,0.0,1.0,148.0666666666667,69.53333333333335,252.4,106.4,5574.226401290056
Krakow to Berlin,Krakow,Berlin,"{50.068334, 19.947504}","{52.520555, 13.386943}",62.7,21.6,"IC 38102, R   5832, RE 73735",8.766666666666667,69.0,30.7,Car,6.016666666666667,203.1,85.2,"Train, Aircraft, Train",5.816666666666666,Poland,Germany,Eastern Europe,Western Europe,2.950000000000001,0.0,1.0,111.59999999999998,45.833333333333336,203.1,85.2,531.1536548390771
Krakow to Stockholm,Krakow,Stockholm,"{50.068334, 19.947504}","{18.05763, 59.33001}",91.0,51.5,"IC    56, Walk, ICE  504, EN   346",23.95,129.7,57.6,Car,10.216666666666667,102.0,43.6,"Train, Aircraft, Train",3.966666666666667,Poland,Sweden,Eastern Europe,Northern Europe,19.983333333333334,0.0,1.0,107.56666666666666,50.9,102.0,43.6,4983.292004707222
Krakow to Budapest,Krakow,Budapest,"{50.068334, 19.947504}","{18.949998, 47.499999}",34.3,21.1,"IC   103, EC   275",7.85,41.3,18.4,Car,4.083333333333333,226.5,95.3,"Train, Aircraft, Train",5.633333333333334,Poland,Hungary,Eastern Europe,Eastern Europe,2.216666666666666,0.0,1.0,100.7,44.93333333333334,226.5,95.3,4233.267285921878
Krakow to Bucuresti,Krakow,Bucuresti,"{50.068334, 19.947504}","{26.102778, 44.43528}",74.8,48.8,"30710, R  34529, Os 94713, Os  4417, RE  3421, EC   141, 708, 1811, RE  5123, EC   279, Transfer, NT   473",25.75,101.6,45.2,Car,8.866666666666667,259.1,108.7,"Train, Aircraft, Train",6.2,Poland,Romania,Eastern Europe,Eastern Europe,19.55,0.0,1.0,145.16666666666666,67.56666666666666,259.1,108.7,3387.517602311644
Krakow to Rome,Krakow,Rome,"{50.068334, 19.947504}","{41.900555, 12.501388}",66.6,38.2,"IC   114, RJ   371, NJ 40233, FR  9591",21.2,134.8,59.9,Car,10.633333333333333,104.8,44.1,"Car, Aircraft, Car",3.7,Poland,Italy,Eastern Europe,Southern Europe,17.5,0.0,1.0,102.06666666666666,47.4,104.8,44.1,1073.8905576330164
Krakow to Madrid City,Krakow,Madrid City,"{50.068334, 19.947504}","{40.406386, -3.690836}",111.1,77.4,"IC  2700, R   5848, RE 18397, ICE  699, IC 60403, TER96104, TGV 2203, TGV 9713, AVE 3172",31.633333333333333,265.4,117.9,Car,20.916666666666668,268.4,112.7,"Train, Aircraft, Train",7.566666666666666,Poland,Spain,Eastern Europe,Southern Europe,24.066666666666666,0.0,1.0,214.96666666666667,102.66666666666667,268.4,112.7,2126.6204228630836
Krakow to Istanbul,Krakow,Istanbul,"{50.068334, 19.947504}","{41.014722, 28.976665}",129.3,75.4,"IC   103, EC   275, Transfer, 79, 1095, 463, 465, 493",46.95,153.3,68.1,Car,12.083333333333334,237.5,99.6,"Train, Aircraft, Train",6.95,Poland,Turkey,Eastern Europe,Eastern Europe,40.0,0.0,1.0,173.36666666666667,81.03333333333333,237.5,99.6,1226.0475357257985
Krakow to London,Krakow,London,"{50.068334, 19.947504}","{-0.122918, 51.530888}",101.3,47.0,"IC    54, IC   144, ES  9167",18.766666666666666,177.1,78.7,Car,13.966666666666667,223.0,93.7,"Car, Aircraft, Car",7.016666666666667,Poland,United Kingdom,Eastern Europe,British Isles,11.75,0.0,1.0,167.13333333333333,73.13333333333334,223.0,93.7,6334.211971506105
Krakow to Graz,Krakow,Graz,"{50.068334, 19.947504}","{47.07222, 15.416392}",30.4,15.8,"IC   103, RJ   653",8.0,66.3,29.4,Car,6.55,202.6,85.1,"Car, Aircraft, Car",5.55,Poland,Austria,Eastern Europe,Western Europe,2.45,0.0,1.0,99.76666666666665,43.43333333333334,202.6,85.1,471.15134423954686
Krakow to Kyiv,Krakow,Kyiv,"{50.068334, 19.947504}","{50.434357, 30.513973}",57.8,37.1,"IC 83172, IC   706",12.966666666666667,98.3,43.7,Car,8.583333333333334,252.8,106.0,"Train, Aircraft, Train",7.416666666666667,Poland,Ukraine,Eastern Europe,Eastern Europe,5.55,0.0,1.0,136.29999999999998,62.26666666666667,252.8,106.0,751.7454790727608
Krakow to Hamburg,Krakow,Hamburg,"{50.068334, 19.947504}","{9.997497, 53.557218}",67.3,24.3,"IC    54, Walk, ICE  602",9.216666666666667,102.5,45.6,Car,8.95,142.5,59.8,"Train, Aircraft, Train",3.033333333333333,Poland,Germany,Eastern Europe,Western Europe,6.183333333333334,0.0,1.0,104.10000000000001,43.23333333333333,142.5,59.8,5418.81150016233
Krakow to Barcelona,Krakow,Barcelona,"{50.068334, 19.947504}","{41.38444, 2.185278}",92.8,62.5,"IC  2700, R   5848, RE 18397, ICE  699, IC 60403, TER96104, TGV 2203, TGV 9713",28.4,210.1,93.4,Car,16.566666666666666,247.5,103.9,"Train, Aircraft, Train",7.166666666666667,Poland,Spain,Eastern Europe,Southern Europe,21.23333333333333,0.0,1.0,183.46666666666667,86.60000000000001,247.5,103.9,1676.4341271723943
Krakow to Milan,Krakow,Milan,"{50.068334, 19.947504}","{9.204163, 45.486388}",55.9,31.9,"IC   103, RJ   133, RV  3512, RE  2648",16.816666666666666,124.3,55.2,Car,10.85,251.7,105.6,"Train, Aircraft, Train",6.066666666666666,Poland,Italy,Eastern Europe,Southern Europe,10.75,0.0,1.0,143.96666666666667,64.23333333333333,251.7,105.6,5117.65610934111
Krakow to Ljubljana,Krakow,Ljubljana,"{50.068334, 19.947504}","{46.058057, 14.51028}",35.8,20.3,"IC   103, RJ   133, 213",11.933333333333334,78.6,35.0,Car,6.866666666666666,220.6,92.7,"Train, Aircraft, Train",5.633333333333334,Poland,Slovenia,Eastern Europe,Eastern Europe,6.3,0.0,1.0,111.66666666666667,49.333333333333336,220.6,92.7,601.4358136378945
Krakow to Zurich,Krakow,Zurich,"{50.068334, 19.947504}","{8.540274, 47.37806}",37.6,24.4,"IC   103, RJX  166",14.716666666666667,116.1,51.5,Car,10.133333333333333,256.6,107.8,"Car, Aircraft, Car",6.116666666666666,Poland,Switzerland,Eastern Europe,Western Europe,8.600000000000001,0.0,1.0,136.76666666666668,61.23333333333333,256.6,107.8,5267.268416968374
Krakow to Bern,Krakow,Bern,"{50.068334, 19.947504}","{46.948888, 7.439167}",37.7,26.0,"IC   103, RJX  166, IC   736",15.85,128.6,57.1,Car,11.216666666666667,261.3,109.8,"Car, Aircraft, Car",6.316666666666666,Poland,Switzerland,Eastern Europe,Western Europe,9.533333333333333,0.0,1.0,142.53333333333333,64.3,261.3,109.8,983.1035157564609
Krakow to Amsterdam,Krakow,Amsterdam,"{50.068334, 19.947504}","{4.900559, 52.378607}",85.3,32.7,"IC    54, IC   144",13.816666666666666,134.7,59.9,Car,10.616666666666667,104.4,43.9,"Car, Aircraft, Car",3.683333333333333,Poland,Netherlands,Eastern Europe,Western Europe,10.133333333333333,0.0,1.0,108.13333333333333,45.5,104.4,43.9,5865.559759586806
Krakow to Warszawa,Krakow,Warszawa,"{50.068334, 19.947504}","{52.228855, 21.003215}",27.0,8.9,"EIP 3112, Walk",2.283333333333333,35.4,15.7,Car,3.5,122.6,51.5,"Car, Aircraft, Car",2.5166666666666666,Poland,Poland,Eastern Europe,Eastern Europe,-0.2333333333333334,0.11136694074074077,0.8886330592592593,61.666666666666664,25.366666666666664,111.95332046518519,46.755768324444446,251.26429077124183
Krakow to Riga,Krakow,Riga,"{50.068334, 19.947504}","{24.120279, 56.946943}",109.0,52.1,"IC   144, 200",29.483333333333334,106.3,47.2,Car,9.283333333333333,239.9,100.7,"Train, Aircraft, Train",5.733333333333333,Poland,Latvia,Eastern Europe,Northern Europe,23.75,0.0,1.0,151.73333333333335,66.66666666666667,239.9,100.7,4295.100379695759
Krakow to Napoli,Krakow,Napoli,"{50.068334, 19.947504}","{40.839163, 14.25139}",75.5,43.5,"IC   114, RJ   371, NJ 40233, FR  9591, FA  8863",22.816666666666666,140.2,62.3,Car,11.05,268.9,112.9,"Train, Aircraft, Train",6.516666666666667,Poland,Italy,Eastern Europe,Southern Europe,16.3,0.0,1.0,161.53333333333333,72.89999999999999,268.9,112.9,1117.468516202266
Krakow to Oslo,Krakow,Oslo,"{50.068334, 19.947504}","{10.755279, 59.910282}",90.7,49.4,"IC    56, Walk, ICE  504, EN   346, RE  1010, IC   386",27.75,155.0,68.9,Car,12.216666666666667,118.1,49.9,"Train, Aircraft, Train",4.116666666666666,Poland,Norway,Eastern Europe,Northern Europe,23.633333333333333,0.0,1.0,121.26666666666665,56.06666666666667,118.1,49.9,5694.623705743588
Krakow to Bratislava,Krakow,Bratislava,"{50.068334, 19.947504}","{48.158333, 17.105834}",27.7,13.7,"IC   103, EC   275",5.416666666666667,41.7,18.5,Car,4.116666666666666,126.7,53.4,"Car, Aircraft, Car",3.5166666666666666,Poland,Slovakia,Eastern Europe,Eastern Europe,1.9000000000000004,0.0,1.0,65.36666666666667,28.53333333333333,126.7,53.4,296.41133485222963
Krakow to Luxembourg,Krakow,Luxembourg,"{50.068334, 19.947504}","{49.599996, 6.134167}",72.2,28.4,"IC  3806, Os 69153, RE  5674, ICE 1556, ICE 9550, FB 82157",16.016666666666666,129.5,57.6,Car,11.3,218.7,91.8,"Train, Aircraft, Train",6.0,Poland,Luxembourg,Eastern Europe,Western Europe,10.016666666666666,0.0,1.0,140.13333333333333,59.26666666666667,218.7,91.8,990.6572829815174
Krakow to Kishinev,Krakow,Kishinev,"{50.068334, 19.947504}","{28.858169, 47.017476}",118.3,71.7,"IC   107, EC   281, Transfer, NT   347, Transfer, 402",41.63333333333333,96.5,42.9,Car,8.416666666666666,275.6,115.7,"Train, Aircraft, Train",6.533333333333333,Poland,Moldova,Eastern Europe,Eastern Europe,35.1,0.0,1.0,163.46666666666667,76.76666666666667,275.6,115.7,3276.11181325402
Krakow to Frankfurt,Krakow,Frankfurt,"{50.068334, 19.947504}","{8.663893, 50.107221}",62.9,23.7,"IC  3806, Os 69153, RE  5674, ICE 1556",11.866666666666667,105.1,46.7,Car,9.183333333333334,147.8,62.1,"Car, Aircraft, Car",3.3666666666666667,Poland,Germany,Eastern Europe,Western Europe,8.5,0.0,1.0,105.26666666666667,44.166666666666664,147.8,62.1,5379.84423109003
Krakow to Geneva,Krakow,Geneva,"{50.068334, 19.947504}","{46.210281, 6.1425}",46.1,29.9,"IC   103, RJX   62, Walk, EC    98, IC   734",16.683333333333334,138.6,61.6,Car,10.933333333333334,246.3,103.5,"Car, Aircraft, Car",6.2,Poland,Switzerland,Eastern Europe,Western Europe,10.483333333333334,0.0,1.0,143.66666666666666,65.0,246.3,103.5,1108.4557535143801
Krakow to Leeds,Krakow,Leeds,"{50.068334, 19.947504}","{53.792223, -1.547502}",118.2,56.2,"IC    54, IC   144, ES  9167, Transfer, ---",23.116666666666667,190.6,84.7,Car,15.033333333333333,142.8,59.9,"Train, Aircraft, Train",4.066666666666666,Poland,United Kingdom,Eastern Europe,British Isles,19.05,0.0,1.0,150.53333333333333,66.93333333333334,142.8,59.9,1524.21944662281
Krakow to Liverpool,Krakow,Liverpool,"{50.068334, 19.947504}","{53.404447, -2.976391}",124.9,59.9,"IC    54, IC   144, ES  9167, Transfer, ---, ---",27.783333333333335,201.9,89.7,Car,15.916666666666666,149.5,62.7,"Train, Aircraft, Train",4.216666666666667,Poland,United Kingdom,Eastern Europe,British Isles,23.56666666666667,0.0,1.0,158.76666666666668,70.76666666666667,149.5,62.7,1613.9465827815811
Krakow to Manchester,Krakow,Manchester,"{50.068334, 19.947504}","{53.358611, -2.267502}",110.4,54.9,"IC    56, Walk, ICE 1154, RE 26834, RE 18978, RE 16978, IC   527, ES  9113, Transfer, ---, ---",27.866666666666667,196.0,87.1,Car,15.45,146.1,61.4,"Car, Aircraft",4.133333333333334,Poland,United Kingdom,Eastern Europe,British Isles,23.733333333333334,0.0,1.0,150.83333333333334,67.8,146.1,61.4,1566.6803656378024
Krakow to Marseille,Krakow,Marseille,"{50.068334, 19.947504}","{43.302774, 5.380278}",54.8,46.1,"R  34306, IC   105, RJX   64, Walk, EC    96, IC   542, RE 18402, TER96550, TGV 6805",26.583333333333332,167.4,74.4,Car,13.2,264.8,111.6,"Train, Aircraft, Train",6.683333333333334,Poland,France,Eastern Europe,Western Europe,19.9,0.0,1.0,162.33333333333334,77.36666666666666,264.8,111.6,1338.2376954763824
Krakow to Nice,Krakow,Nice,"{50.068334, 19.947504}","{43.704448, 7.261945}",77.7,45.5,"IC  1022, EN   442, RJ    71, RJX  562, 5218, RV  3845, FR  9750, Walk, IC   689, TER86004",29.716666666666665,149.2,66.3,Car,11.766666666666667,266.5,112.0,"Car, Aircraft, Car",6.7,Poland,France,Eastern Europe,Western Europe,23.016666666666666,0.0,1.0,164.46666666666667,74.60000000000001,266.5,112.0,1193.2654740498656
